"Instructions:","m0","Initial pH","Salinity","TempLab","conc_HCl","Digits of HCl","P1HCl","P2HCl Additions","P2mV","P2Temp","corr_vHCl","TA","E0"
"Use the ""Alkalinity Analysis Log"" and the data obtained during a TALK titration by hand to fill in the GREEN boxes. Sample Mass = m0; Sample salinity = Salinity; Lab Temp = TempLab; [HCl] = conc_HCl; EP vHCL R2 = EPvHCl; Titration EQP [2] V (mL) = EQPvHCl; Titration EQP [2] Meas. Value (mV) = EQPmV; Titration EQP [2] Temp. (*C) = EQPmV; DO NOT TOUCH RED BOXES",67.07,-69.5,24.2,70,0.099977,1297,1.62125,0,202.1,23.6,1.62125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.05,204.9,23.4,1.67125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.1,206.8,23.3,1.72125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.15,210.2,23.2,1.77125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.2,211.9,23.1,1.82125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.25,216.6,22.9,1.87125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.3,218.4,22.7,1.92125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.35,220.1,22.6,1.97125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.4,221.8,22.5,2.02125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.45,222.4,22.4,2.07125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.5,225.2,22.3,2.12125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.55,226.7,22.2,2.17125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.6,228.2,22.1,2.22125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.65,229.9,22,2.27125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.7,231.9,22,2.32125,2029.89539767326,0.400358850392975
NA,NA,NA,NA,NA,NA,NA,NA,0.75,233,21.9,2.37125,2029.89539767326,0.400358850392975
