"Instructions:","m0","Initial pH","Salinity","TempLab","conc_HCl","Digits of HCl P1","P1HCl","P2HCl Additions","P2mV","P2Temp","corr_vHCl","P1P2vHCl","Digits of NaOH","vNaOH","Digits of HCl P3","P3HCl","P4HCl Additions","P4mV","P4Temp","corr_vHCl2","B","Si","P","TA","E0"
"Use the ""Alkalinity Analysis Log"" and the data obtained during a OALK titration by hand to fill in the GREEN boxes. DO NOT TOUCH RED BOXES",62.786,-59.8,28.31927,69,0.099977,1273,1.59125,0,199.5,23.8,1.59125,"2.1912500000000001",162,0.2025,227,0.28375,0,201.8,22.6,0.28375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.05,204.1,23.7,1.64125,"*last corr_vHCl value",-60.6,NA,NA,NA,0.05,206.3,22.6,0.33375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.1,208.6,23.7,1.69125,NA,NA,NA,NA,NA,0.1,209.6,22.6,0.38375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.15,212.3,23.6,1.74125,NA,NA,NA,NA,NA,0.15,213.1,22.5,0.43375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.2,215.6,23.6,1.79125,NA,NA,NA,NA,NA,0.2,216.2,22.5,0.48375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.25,218.5,23.5,1.84125,NA,NA,NA,NA,NA,0.25,218.8,22.5,0.53375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.3,221.1,23.5,1.89125,NA,NA,NA,NA,NA,0.3,221,22.4,0.58375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.35,223.4,23.4,1.94125,NA,NA,NA,NA,NA,0.35,223.3,22.4,0.63375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.4,225.6,23.4,1.99125,NA,NA,NA,NA,NA,0.4,225.4,22.4,0.68375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.45,227.5,23.3,2.04125,NA,NA,NA,NA,NA,0.45,227.2,22.3,0.73375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.5,229.4,23.3,2.09125,NA,NA,NA,NA,NA,0.5,228.9,22.3,0.78375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.55,231.1,23.3,2.14125,NA,NA,NA,NA,NA,0.55,230.6,22.3,0.83375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.6,232.7,23.2,2.19125,NA,NA,NA,NA,NA,0.6,232.1,22.3,0.88375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,2.24125,NA,NA,NA,NA,NA,0.65,233.6,22.2,0.93375,NA,NA,NA,1868.79984030735,0.387314903221737
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,0.98375,NA,NA,NA,1868.79984030735,0.387314903221737
