"Instructions:","m0","Initial pH","Salinity","TempLab","conc_HCl","Digits of HCl P1","P1HCl","P2HCl Additions","P2mV","P2Temp","corr_vHCl","P1P2vHCl","Digits of NaOH","vNaOH","Digits of HCl P3","P3HCl","P4HCl Additions","P4mV","P4Temp","corr_vHCl2","B","Si","P","TA","E0"
"Use the ""Alkalinity Analysis Log"" and the data obtained during a OALK titration by hand to fill in the GREEN boxes. DO NOT TOUCH RED BOXES",59.904,-64.1,25.89671,69,0.099977,1247,1.55875,0,199.8,23.5,1.55875,"2.1587499999999999",101,"0.12625",263,0.32875,0,201.6,22.2,0.32875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.05,204.5,23.4,1.60875,"*last corr_vHCl value",-64.4,NA,NA,NA,0.05,206.1,22.2,0.37875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.1,208.5,23.3,1.65875,NA,NA,"Start",NA,NA,0.1,210,22.2,0.42875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.15,212.1,23.3,1.70875,NA,NA,NA,NA,NA,0.15,213.4,22.2,0.47875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.2,215.2,23.3,1.75875,NA,NA,NA,NA,NA,0.2,216.3,22.2,0.52875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.25,218,23.2,1.80875,NA,NA,NA,NA,NA,0.25,219,22.3,0.57875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.3,220.4,23.1,1.85875,NA,NA,NA,NA,NA,0.3,221.3,22.3,0.62875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.35,222.7,23.1,1.90875,NA,NA,NA,NA,NA,0.35,223.5,22.3,0.67875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.4,224.8,23.1,1.95875,NA,NA,NA,NA,NA,0.4,225.5,22.3,0.72875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.45,226.8,23,2.00875,NA,NA,NA,NA,NA,0.45,227.4,22.3,0.77875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.5,228.6,23,2.05875,NA,NA,NA,NA,NA,0.5,229.1,22.3,0.82875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.55,230.3,22.9,2.10875,NA,NA,NA,NA,NA,0.55,230.8,22.3,0.87875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,0.6,231.8,22.9,2.15875,NA,NA,NA,NA,NA,0.6,232.2,22.3,0.92875,NA,NA,NA,2259.71497758125,0.400890902141208
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,0.97875,NA,NA,NA,2259.71497758125,0.400890902141208
