"Instructions:","m0","Initial pH","Salinity","TempLab","conc_HCl","Digits of HCl","P1HCl","P2HCl Additions","P2mV","P2Temp","corr_vHCl","TA","E0"
"Use the ""Alkalinity Analysis Log"" and the data obtained during a TALK titration by hand to fill in the GREEN boxes. Sample Mass = m0; Sample salinity = Salinity; Lab Temp = TempLab; [HCl] = conc_HCl; EP vHCL R2 = EPvHCl; Titration EQP [2] V (mL) = EQPvHCl; Titration EQP [2] Meas. Value (mV) = EQPmV; Titration EQP [2] Temp. (*C) = EQPmV; DO NOT TOUCH RED BOXES",67.366,-63.3,28.11,69,0.099977,1338,1.6725,0,202.3,23.9,1.6725,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.05,206.1,23.8,1.7225,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.1,210,23.7,1.7725,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.15,212.2,23.6,1.8225,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.2,215.3,23.5,1.8725,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.25,217.5,23.4,1.9225,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.3,219.9,23.2,1.9725,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.35,221.3,23.1,2.0225,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.4,223,23,2.0725,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.45,225,22.9,2.1225,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.5,226.7,22.8,2.1725,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.55,228.2,22.6,2.2225,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.6,229.3,22.5,2.2725,2065.28142779497,0.401119703782109
"s",NA,NA,NA,NA,NA,NA,NA,0.65,231.4,22.5,2.3225,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.7,232.6,22.4,2.3725,2065.28142779497,0.401119703782109
NA,NA,NA,NA,NA,NA,NA,NA,0.75,233.7,22.4,2.4225,2065.28142779497,0.401119703782109
