"Instructions:","m0","Initial pH","Salinity","TempLab","conc_HCl","Digits of HCl","P1HCl","P2HCl Additions","P2mV","P2Temp","corr_vHCl","TA","E0"
"Use the ""Alkalinity Analysis Log"" and the data obtained during a TALK titration by hand to fill in the GREEN boxes. Sample Mass = m0; Sample salinity = Salinity; Lab Temp = TempLab; [HCl] = conc_HCl; EP vHCL R2 = EPvHCl; Titration EQP [2] V (mL) = EQPvHCl; Titration EQP [2] Meas. Value (mV) = EQPmV; Titration EQP [2] Temp. (*C) = EQPmV; DO NOT TOUCH RED BOXES",66.302,-67.7,28.84,68,0.099977,1347,1.68375,0,201.7,22.6,1.68375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.05,206.1,22.5,1.73375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.1,209.9,22.5,1.78375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.15,213.1,22.4,1.83375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.2,216,22.4,1.88375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.25,218.6,22.3,1.93375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.3,220.9,22.3,1.98375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.35,223,22.3,2.03375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.4,224.8,22.2,2.08375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.45,226.7,22.2,2.13375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.5,228.5,22.2,2.18375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.55,230.1,22.2,2.23375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.6,231.3,22.2,2.28375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.65,232.8,22.2,2.33375,2171.55105060202,0.401228725433543
NA,NA,NA,NA,NA,NA,NA,NA,0.7,234.2,22.2,2.38375,2171.55105060202,0.401228725433543
